cd_nom,num_version_init,num_version_final,champ,valeur_init,valeur_final,type_change,cd_nom_remplacement,cd_raison_suppression
134583,11.0,12.0,CD_REF,98345,98349,MODIFICATION,,
121335,11.0,12.0,CD_REF,140710,121334,MODIFICATION,,
783099,11.0,12.0,CD_REF,783099,783100,MODIFICATION,,
733042,11.0,12.0,CD_REF,733042,889440,MODIFICATION,,
769158,11.0,12.0,CD_REF,740786,887493,MODIFICATION,,
302899,11.0,12.0,CD_REF,836047,233356,MODIFICATION,,
801012,11.0,12.0,CD_REF,795586,242126,MODIFICATION,,
90668,11.0,12.0,CD_REF,145489,718331,MODIFICATION,,
726360,11.0,12.0,CD_REF,726361,897067,MODIFICATION,,
153224,11.0,12.0,CD_REF,99050,159678,MODIFICATION,,
800708,11.0,12.0,CD_REF,253011,9963,MODIFICATION,,
402607,11.0,12.0,CD_REF,823483,234442,MODIFICATION,,
787386,11.0,12.0,CD_REF,4815,904181,MODIFICATION,,
526351,11.0,12.0,CD_REF,536236,526351,MODIFICATION,,
537840,11.0,12.0,CD_REF,669908,889160,MODIFICATION,,
371912,11.0,12.0,CD_REF,371912,908344,MODIFICATION,,
69783,11.0,12.0,CD_REF,69783,891947,MODIFICATION,,
769387,11.0,12.0,CD_REF,734848,887498,MODIFICATION,,
852501,11.0,12.0,CD_REF,699668,77756,MODIFICATION,,
133926,11.0,12.0,CD_REF,133928,610901,MODIFICATION,,
97712,11.0,12.0,CD_REF,97712,97720,MODIFICATION,,
732109,11.0,12.0,CD_REF,732109,889739,MODIFICATION,,
740766,11.0,12.0,CD_REF,740766,734816,MODIFICATION,,
797667,11.0,12.0,CD_REF,797669,809953,MODIFICATION,,
769177,11.0,12.0,CD_REF,734841,887486,MODIFICATION,,
752562,11.0,12.0,CD_REF,752562,904765,MODIFICATION,,
11262,11.0,12.0,CD_REF,240532,240533,MODIFICATION,,
418878,11.0,12.0,CD_REF,418878,418876,MODIFICATION,,
448652,11.0,12.0,CD_REF,448652,447109,MODIFICATION,,
89890,11.0,12.0,CD_REF,89892,619068,MODIFICATION,,
769273,11.0,12.0,CD_REF,734895,887460,MODIFICATION,,
802952,11.0,12.0,CD_REF,252592,241389,MODIFICATION,,
635130,11.0,12.0,CD_REF,630245,898055,MODIFICATION,,
719324,11.0,12.0,CD_REF,94270,94252,MODIFICATION,,
187651,11.0,12.0,CD_REF,825640,187651,MODIFICATION,,
508533,11.0,12.0,CD_REF,41429,897147,MODIFICATION,,
454189,11.0,12.0,CD_REF,160867,160865,MODIFICATION,,
798988,11.0,12.0,CD_REF,275151,222572,MODIFICATION,,
131262,11.0,12.0,CD_REF,81869,131262,MODIFICATION,,
789345,11.0,12.0,CD_REF,138191,110225,MODIFICATION,,
111776,11.0,12.0,CD_REF,455465,110732,MODIFICATION,,
822147,11.0,12.0,CD_REF,822128,899519,MODIFICATION,,
147516,11.0,12.0,CD_REF,100487,110062,MODIFICATION,,
708756,11.0,12.0,LB_NOM,Steganthus lancea,Steganthus lanceus,MODIFICATION,,
142051,11.0,12.0,CD_REF,128424,142073,MODIFICATION,,
225234,11.0,12.0,CD_REF,225234,893912,MODIFICATION,,
110170,11.0,12.0,CD_REF,138211,138212,MODIFICATION,,
647018,11.0,12.0,CD_REF,647014,647013,MODIFICATION,,
841960,11.0,12.0,CD_REF,733053,765727,MODIFICATION,,
798889,11.0,12.0,CD_REF,795434,9418,MODIFICATION,,
719519,11.0,12.0,CD_REF,719519,900131,MODIFICATION,,
142653,11.0,12.0,CD_REF,130867,80347,MODIFICATION,,
803560,11.0,12.0,CD_REF,252876,242623,MODIFICATION,,
843031,11.0,12.0,CD_REF,842971,891023,MODIFICATION,,
800969,11.0,12.0,CD_REF,250818,222132,MODIFICATION,,
153492,11.0,12.0,CD_REF,788839,107942,MODIFICATION,,
133650,11.0,12.0,CD_REF,94169,94123,MODIFICATION,,
510255,11.0,12.0,CD_REF,37274,510253,MODIFICATION,,
764335,11.0,12.0,CD_REF,732295,888918,MODIFICATION,,
802865,11.0,12.0,CD_REF,795712,241615,MODIFICATION,,
707840,11.0,12.0,LB_NOM,Klotzschiphyton mauritianum,Klotzschiphytum mauritianum,MODIFICATION,,
699361,11.0,12.0,CD_REF,699361,899436,MODIFICATION,,
795477,11.0,12.0,CD_REF,795477,251571,MODIFICATION,,
435684,11.0,12.0,CD_REF,434093,904184,MODIFICATION,,
734894,11.0,12.0,CD_REF,734894,887480,MODIFICATION,,
824876,11.0,12.0,CD_REF,246568,902998,MODIFICATION,,
42888,11.0,12.0,CD_REF,42886,901876,MODIFICATION,,
413871,11.0,12.0,CD_REF,64264,900996,MODIFICATION,,
455758,11.0,12.0,CD_REF,448500,907931,MODIFICATION,,
252014,11.0,12.0,CD_REF,252014,891624,MODIFICATION,,
86059,11.0,12.0,CD_REF,86054,610738,MODIFICATION,,
767699,11.0,12.0,CD_REF,733990,741479,MODIFICATION,,
139049,11.0,12.0,CD_REF,718276,114579,MODIFICATION,,
61549,11.0,12.0,CD_REF,61545,61543,MODIFICATION,,
132066,11.0,12.0,CD_REF,718418,125457,MODIFICATION,,
801419,11.0,12.0,CD_REF,250760,11909,MODIFICATION,,
802848,11.0,12.0,CD_REF,252721,241638,MODIFICATION,,
76559,11.0,12.0,LB_NOM,Stauroneis phonicenteron var. bayleyi,Stauroneis phoenicenteron var. baileyi,MODIFICATION,,
77497,11.0,12.0,CD_REF,77497,77490,MODIFICATION,,
153085,11.0,12.0,CD_REF,133927,811201,MODIFICATION,,
85446,11.0,12.0,CD_REF,144223,718234,MODIFICATION,,
6188,11.0,12.0,CD_REF,6187,787264,MODIFICATION,,
438268,11.0,12.0,CD_REF,438268,807124,MODIFICATION,,
799560,11.0,12.0,CD_REF,253082,243773,MODIFICATION,,
562848,11.0,12.0,CD_REF,424719,558379,MODIFICATION,,
107884,11.0,12.0,CD_REF,788840,107887,MODIFICATION,,
562828,11.0,12.0,CD_REF,418775,562828,MODIFICATION,,
576407,11.0,12.0,CD_REF,73252,894870,MODIFICATION,,
108720,11.0,12.0,CD_REF,137868,108718,MODIFICATION,,
513614,11.0,12.0,CD_REF,43353,901854,MODIFICATION,,
589121,11.0,12.0,CD_REF,371478,899557,MODIFICATION,,
126391,11.0,12.0,CD_REF,132545,87862,MODIFICATION,,
549070,11.0,12.0,CD_REF,655681,551166,MODIFICATION,,
528903,11.0,12.0,CD_REF,528903,901425,MODIFICATION,,
732095,11.0,12.0,CD_REF,732095,889704,MODIFICATION,,
621437,11.0,12.0,CD_REF,613470,132121,MODIFICATION,,
1155,11.0,12.0,CD_REF,457267,233282,MODIFICATION,,
239264,11.0,12.0,LB_NOM,Thalycra fervidea,Thalycra fervida,MODIFICATION,,
145405,11.0,12.0,CD_REF,133090,133089,MODIFICATION,,
94281,11.0,12.0,CD_REF,94288,94287,MODIFICATION,,
134778,11.0,12.0,CD_REF,134778,99108,MODIFICATION,,
768100,11.0,12.0,CD_REF,734069,889315,MODIFICATION,,
770777,11.0,12.0,CD_REF,630835,889659,MODIFICATION,,
547031,11.0,12.0,CD_REF,528903,901425,MODIFICATION,,
823861,11.0,12.0,LB_NOM,Potamanthus mesoleuca,Potamanthus mesoleucus,MODIFICATION,,
783144,11.0,12.0,CD_REF,245479,893367,MODIFICATION,,
121412,11.0,12.0,CD_REF,140710,121334,MODIFICATION,,
695644,11.0,12.0,CD_REF,595658,901585,MODIFICATION,,
412493,11.0,12.0,LB_NOM,[Missing] pulchella,Valvata pulchella,MODIFICATION,,
764136,11.0,12.0,CD_REF,732106,889735,MODIFICATION,,
609662,11.0,12.0,CD_NOM,609662,,RETRAIT,,
731231,11.0,12.0,CD_REF,634005,896042,MODIFICATION,,
741567,11.0,12.0,CD_REF,741567,734696,MODIFICATION,,
632829,11.0,12.0,CD_REF,447166,887314,MODIFICATION,,
801422,11.0,12.0,CD_REF,795602,11912,MODIFICATION,,
104559,11.0,12.0,CD_REF,104554,104528,MODIFICATION,,
100462,11.0,12.0,CD_REF,100515,110063,MODIFICATION,,
879368,11.0,12.0,CD_REF,868705,883094,MODIFICATION,,
755338,11.0,12.0,CD_REF,755338,891027,MODIFICATION,,
751544,11.0,12.0,CD_REF,751544,896060,MODIFICATION,,
793314,11.0,12.0,CD_NOM,793314,,RETRAIT,,
801893,11.0,12.0,LB_NOM,Lathridius salelles,Lathridius satelles,MODIFICATION,,
630017,11.0,12.0,CD_REF,630017,447186,MODIFICATION,,
572709,11.0,12.0,CD_REF,72531,894868,MODIFICATION,,
795315,11.0,12.0,CD_REF,795315,251430,MODIFICATION,,
629850,11.0,12.0,CD_REF,629850,896036,MODIFICATION,,
709390,11.0,12.0,CD_REF,705743,709390,MODIFICATION,,
148775,11.0,12.0,CD_REF,137868,108718,MODIFICATION,,
72539,11.0,12.0,CD_REF,72539,894867,MODIFICATION,,
211426,11.0,12.0,CD_NOM,211426,,RETRAIT,,
789346,11.0,12.0,CD_REF,138191,110225,MODIFICATION,,
394160,11.0,12.0,CD_REF,795572,795239,MODIFICATION,,
810070,11.0,12.0,CD_REF,810070,524322,MODIFICATION,,
795282,11.0,12.0,CD_REF,795282,8441,MODIFICATION,,
143933,11.0,12.0,CD_REF,131768,84306,MODIFICATION,,
800227,11.0,12.0,CD_REF,795506,643196,MODIFICATION,,
6187,11.0,12.0,CD_REF,6187,787264,MODIFICATION,,
708967,11.0,12.0,CD_REF,706696,809276,MODIFICATION,,
786421,11.0,12.0,CD_REF,786421,6373,MODIFICATION,,
799769,11.0,12.0,CD_REF,253178,244316,MODIFICATION,,
769174,11.0,12.0,CD_REF,734862,887471,MODIFICATION,,
526739,11.0,12.0,CD_REF,526739,889126,MODIFICATION,,
7548,11.0,12.0,CD_REF,7547,7548,MODIFICATION,,
635315,11.0,12.0,CD_REF,630300,888885,MODIFICATION,,
105452,11.0,12.0,CD_REF,105449,892236,MODIFICATION,,
93802,11.0,12.0,CD_REF,137868,108718,MODIFICATION,,
120073,11.0,12.0,CD_REF,140475,151107,MODIFICATION,,
802494,11.0,12.0,LB_NOM,Cerambyx ferrea ferrea,Cerambyx ferrea,MODIFICATION,,
802494,11.0,12.0,CD_REF,794815,12493,MODIFICATION,,
393747,11.0,12.0,LB_NOM,Anobium serraticornis,Anobium serraticorne,MODIFICATION,,
195650,11.0,12.0,LB_NOM,Pachykystospora,Pachykytospora,MODIFICATION,,
61546,11.0,12.0,CD_REF,61545,61543,MODIFICATION,,
710937,11.0,12.0,CD_REF,446339,888971,MODIFICATION,,
802401,11.0,12.0,CD_REF,795641,12405,MODIFICATION,,
151111,11.0,12.0,CD_REF,140475,151107,MODIFICATION,,
61268,11.0,12.0,CD_REF,61260,61281,MODIFICATION,,
105774,11.0,12.0,CD_REF,137244,105817,MODIFICATION,,
804340,11.0,12.0,CD_REF,804340,901790,MODIFICATION,,
800389,11.0,12.0,CD_REF,795516,243641,MODIFICATION,,
819702,11.0,12.0,CD_REF,819700,819701,MODIFICATION,,
97468,11.0,12.0,CD_REF,97564,134411,MODIFICATION,,
741085,11.0,12.0,CD_REF,741085,762732,MODIFICATION,,
152825,11.0,12.0,CD_REF,613470,132121,MODIFICATION,,
824434,11.0,12.0,CD_REF,824434,816670,MODIFICATION,,
424471,11.0,12.0,CD_REF,424471,898093,MODIFICATION,,
656267,11.0,12.0,CD_REF,656267,900120,MODIFICATION,,
133090,11.0,12.0,CD_REF,133090,133089,MODIFICATION,,
2456,11.0,12.0,CD_REF,2454,895998,MODIFICATION,,
769432,11.0,12.0,CD_REF,734862,887471,MODIFICATION,,
839385,11.0,12.0,CD_REF,629210,889284,MODIFICATION,,
732333,11.0,12.0,CD_REF,732333,888906,MODIFICATION,,
185677,11.0,12.0,CD_NOM,185677,,RETRAIT,,
733046,11.0,12.0,CD_REF,733046,765699,MODIFICATION,,
799793,11.0,12.0,CD_REF,253209,10263,MODIFICATION,,
510175,11.0,12.0,CD_REF,462484,901563,MODIFICATION,,
705743,11.0,12.0,CD_REF,705743,709390,MODIFICATION,,
396279,11.0,12.0,CD_REF,251371,795343,MODIFICATION,,
369676,11.0,12.0,CD_REF,542856,899453,MODIFICATION,,
7536,11.0,12.0,CD_REF,829210,7536,MODIFICATION,,
133925,11.0,12.0,CD_REF,133928,610901,MODIFICATION,,
631589,11.0,12.0,CD_REF,630217,636858,MODIFICATION,,
137361,11.0,12.0,CD_REF,106323,106275,MODIFICATION,,
828705,11.0,12.0,CD_NOM,828705,,RETRAIT,,
148754,11.0,12.0,CD_REF,137867,108717,MODIFICATION,,
707242,11.0,12.0,CD_REF,707242,891898,MODIFICATION,,
795320,11.0,12.0,CD_REF,795320,251420,MODIFICATION,,
838465,11.0,12.0,CD_REF,838464,838465,MODIFICATION,,
139740,11.0,12.0,CD_REF,117217,117222,MODIFICATION,,
764472,11.0,12.0,CD_REF,630300,888885,MODIFICATION,,
719090,11.0,12.0,CD_REF,718262,111499,MODIFICATION,,
769334,11.0,12.0,CD_REF,630510,887535,MODIFICATION,,
92202,11.0,12.0,CD_REF,133407,92196,MODIFICATION,,
769179,11.0,12.0,CD_REF,734889,887487,MODIFICATION,,
448522,11.0,12.0,CD_REF,448522,895669,MODIFICATION,,
768553,11.0,12.0,CD_REF,734431,893843,MODIFICATION,,
801318,11.0,12.0,CD_REF,795601,223327,MODIFICATION,,
546212,11.0,12.0,CD_REF,61922,889036,MODIFICATION,,
140723,11.0,12.0,CD_REF,121420,121334,MODIFICATION,,
769416,11.0,12.0,CD_REF,740779,887462,MODIFICATION,,
413880,11.0,12.0,CD_REF,64264,900996,MODIFICATION,,
146365,11.0,12.0,CD_REF,137868,108718,MODIFICATION,,
447320,11.0,12.0,CD_REF,447320,629846,MODIFICATION,,
631759,11.0,12.0,CD_REF,447300,448749,MODIFICATION,,
800681,11.0,12.0,CD_REF,252985,9880,MODIFICATION,,
886521,11.0,12.0,CD_REF,886521,64440,MODIFICATION,,
799329,11.0,12.0,LB_NOM,Choleva kirbyi,Choleva Kirbii,MODIFICATION,,
799329,11.0,12.0,CD_REF,251687,223938,MODIFICATION,,
572189,11.0,12.0,CD_REF,73252,894870,MODIFICATION,,
154043,11.0,12.0,CD_REF,141333,124409,MODIFICATION,,
81131,11.0,12.0,CD_REF,81131,81058,MODIFICATION,,
30528,11.0,12.0,CD_REF,30526,888508,MODIFICATION,,
565825,11.0,12.0,CD_REF,70296,887269,MODIFICATION,,
769395,11.0,12.0,CD_REF,740779,887462,MODIFICATION,,
567394,11.0,12.0,LB_NOM,Alburnus lucidus ilmenensis,Alburnus lucidus var. ilmenensis,MODIFICATION,,
233889,11.0,12.0,CD_REF,233889,1929,MODIFICATION,,
826875,11.0,12.0,CD_REF,826875,542861,MODIFICATION,,
82511,11.0,12.0,CD_REF,82491,82511,MODIFICATION,,
4588,11.0,12.0,CD_REF,4588,889047,MODIFICATION,,
851290,11.0,12.0,CD_REF,628079,445818,MODIFICATION,,
93775,11.0,12.0,CD_REF,131768,84306,MODIFICATION,,
765360,11.0,12.0,CD_REF,732847,895575,MODIFICATION,,
113404,11.0,12.0,CD_REF,113403,113386,MODIFICATION,,
765646,11.0,12.0,CD_REF,733024,765646,MODIFICATION,,
145514,11.0,12.0,CD_REF,105791,105817,MODIFICATION,,
628559,11.0,12.0,LB_NOM,Holothuria (Lessonothuria),Lessonothuria,MODIFICATION,,
672860,11.0,12.0,CD_REF,672860,845894,MODIFICATION,,
99050,11.0,12.0,CD_REF,99050,159678,MODIFICATION,,
582761,11.0,12.0,CD_REF,537822,889107,MODIFICATION,,
132658,11.0,12.0,CD_REF,132793,88788,MODIFICATION,,
97025,11.0,12.0,CD_REF,134280,97041,MODIFICATION,,
442264,11.0,12.0,CD_REF,442264,896008,MODIFICATION,,
100454,11.0,12.0,CD_REF,100437,99642,MODIFICATION,,
787588,11.0,12.0,CD_REF,6187,787264,MODIFICATION,,
762153,11.0,12.0,CD_REF,160468,762153,MODIFICATION,,
84323,11.0,12.0,CD_REF,131772,84306,MODIFICATION,,
191931,11.0,12.0,CD_REF,191931,194288,MODIFICATION,,
108717,11.0,12.0,CD_REF,137867,108717,MODIFICATION,,
75819,11.0,12.0,CD_REF,75819,655510,MODIFICATION,,
617036,11.0,12.0,CD_REF,133927,811201,MODIFICATION,,
734841,11.0,12.0,CD_REF,734841,887486,MODIFICATION,,
719376,11.0,12.0,CD_REF,718796,128175,MODIFICATION,,
160876,11.0,12.0,CD_REF,160867,160865,MODIFICATION,,
806996,11.0,12.0,CD_REF,806996,445943,MODIFICATION,,
221878,11.0,12.0,CD_REF,221878,893431,MODIFICATION,,
120948,11.0,12.0,CD_REF,94289,92097,MODIFICATION,,
520271,11.0,12.0,CD_REF,41565,520268,MODIFICATION,,
734807,11.0,12.0,LB_NOM,Notopleura saülensis,Notopleura saulensis,MODIFICATION,,
763822,11.0,12.0,LB_NOM,Aeranthus pachyrrhizus,Aeranthes pachyrrhizus,MODIFICATION,,
669917,11.0,12.0,CD_REF,669917,889197,MODIFICATION,,
796821,11.0,12.0,CD_REF,250979,250978,MODIFICATION,,
802667,11.0,12.0,CD_REF,252593,241400,MODIFICATION,,
851271,11.0,12.0,CD_REF,197201,892146,MODIFICATION,,
837147,11.0,12.0,CD_NOM,837147,,RETRAIT,,
109304,11.0,12.0,CD_REF,109304,717326,MODIFICATION,,
510329,11.0,12.0,CD_REF,37343,510329,MODIFICATION,,
635117,11.0,12.0,LB_NOM,Ochroma tomentosa,Ochroma tomentosum,MODIFICATION,,
714881,11.0,12.0,CD_REF,714880,889470,MODIFICATION,,
567692,11.0,12.0,LB_NOM,Sterledus ruthenus sibiricus,Sterledus ruthenus var. sibiricus,MODIFICATION,,
690708,11.0,12.0,CD_REF,850765,850769,MODIFICATION,,
793133,11.0,12.0,CD_REF,793133,887173,MODIFICATION,,
711611,11.0,12.0,CD_REF,711611,896463,MODIFICATION,,
735184,11.0,12.0,CD_REF,735184,895673,MODIFICATION,,
246569,11.0,12.0,CD_REF,246569,902997,MODIFICATION,,
252069,11.0,12.0,CD_REF,458736,252069,MODIFICATION,,
455879,11.0,12.0,CD_REF,705744,888370,MODIFICATION,,
734914,11.0,12.0,CD_REF,734914,734913,MODIFICATION,,
769362,11.0,12.0,CD_REF,735504,734816,MODIFICATION,,
143218,11.0,12.0,CD_REF,81183,81170,MODIFICATION,,
769377,11.0,12.0,CD_REF,734862,887470,MODIFICATION,,
146519,11.0,12.0,CD_REF,134280,97041,MODIFICATION,,
400559,11.0,12.0,CD_REF,227675,888026,MODIFICATION,,
115514,11.0,12.0,CD_REF,139302,115575,MODIFICATION,,
142080,11.0,12.0,CD_REF,128483,128470,MODIFICATION,,
558409,11.0,12.0,CD_REF,69783,891947,MODIFICATION,,
436867,11.0,12.0,CD_REF,842971,891023,MODIFICATION,,
841973,11.0,12.0,CD_REF,733051,841988,MODIFICATION,,
94256,11.0,12.0,CD_REF,94288,94287,MODIFICATION,,
846815,11.0,12.0,CD_REF,630254,894800,MODIFICATION,,
436317,11.0,12.0,CD_REF,436317,188416,MODIFICATION,,
341125,11.0,12.0,CD_REF,341125,783102,MODIFICATION,,
799554,11.0,12.0,CD_REF,253085,243776,MODIFICATION,,
88592,11.0,12.0,CD_REF,145125,88415,MODIFICATION,,
787804,11.0,12.0,CD_REF,6085,904305,MODIFICATION,,
192277,11.0,12.0,CD_NOM,192277,,RETRAIT,,
647015,11.0,12.0,CD_REF,647014,647013,MODIFICATION,,
579677,11.0,12.0,CD_REF,425883,562550,MODIFICATION,,
445090,11.0,12.0,CD_REF,804990,899491,MODIFICATION,,
105791,11.0,12.0,CD_REF,105791,105817,MODIFICATION,,
768119,11.0,12.0,CD_REF,734070,889316,MODIFICATION,,
770998,11.0,12.0,CD_REF,555993,889456,MODIFICATION,,
799045,11.0,12.0,CD_REF,250890,222366,MODIFICATION,,
103564,11.0,12.0,CD_REF,619752,103562,MODIFICATION,,
94289,11.0,12.0,CD_REF,94289,92097,MODIFICATION,,
703633,11.0,12.0,CD_REF,703633,703630,MODIFICATION,,
676728,11.0,12.0,CD_REF,651509,898091,MODIFICATION,,
4580,11.0,12.0,CD_REF,4580,4582,MODIFICATION,,
567580,11.0,12.0,CD_REF,425882,894640,MODIFICATION,,
852247,11.0,12.0,CD_REF,852250,851301,MODIFICATION,,
719271,11.0,12.0,CD_REF,110722,110394,MODIFICATION,,
110155,11.0,12.0,CD_REF,138189,110211,MODIFICATION,,
94169,11.0,12.0,CD_REF,94169,94123,MODIFICATION,,
804425,11.0,12.0,LB_NOM,Ganoderma oerstadii,Ganoderma oerstedii,MODIFICATION,,
148769,11.0,12.0,CD_REF,137868,108718,MODIFICATION,,
549293,11.0,12.0,CD_REF,826261,527771,MODIFICATION,,
142208,11.0,12.0,CD_REF,105454,129255,MODIFICATION,,
137738,11.0,12.0,CD_REF,788816,107915,MODIFICATION,,
133700,11.0,12.0,CD_REF,94288,94287,MODIFICATION,,
81136,11.0,12.0,CD_REF,81136,81073,MODIFICATION,,
795310,11.0,12.0,CD_REF,795310,251424,MODIFICATION,,
630804,11.0,12.0,CD_REF,630804,892981,MODIFICATION,,
870689,11.0,12.0,CD_REF,806856,870689,MODIFICATION,,
801786,11.0,12.0,LB_NOM,Cryptophagus semtmger,Cryptophagus seminiger,MODIFICATION,,
734123,11.0,12.0,CD_REF,734123,892914,MODIFICATION,,
578620,11.0,12.0,CD_REF,815222,588502,MODIFICATION,,
632489,11.0,12.0,CD_REF,629727,896384,MODIFICATION,,
221684,11.0,12.0,CD_REF,221684,893265,MODIFICATION,,
562092,11.0,12.0,CD_REF,560161,425989,MODIFICATION,,
193944,11.0,12.0,CD_NOM,193944,,RETRAIT,,
787290,11.0,12.0,CD_REF,786435,903074,MODIFICATION,,
768650,11.0,12.0,CD_REF,734445,768653,MODIFICATION,,
765702,11.0,12.0,CD_REF,733050,841987,MODIFICATION,,
250496,11.0,12.0,CD_REF,250496,219057,MODIFICATION,,
716835,11.0,12.0,CD_REF,716835,899503,MODIFICATION,,
629210,11.0,12.0,CD_REF,629210,889284,MODIFICATION,,
769414,11.0,12.0,CD_REF,734862,887471,MODIFICATION,,
134286,11.0,12.0,CD_REF,97036,97041,MODIFICATION,,
160878,11.0,12.0,CD_REF,160867,160865,MODIFICATION,,
764415,11.0,12.0,CD_REF,732331,888851,MODIFICATION,,
764415,11.0,12.0,LB_NOM,Panicum commelinaefolium,Panicum commelinifolium,MODIFICATION,,
886938,11.0,12.0,CD_REF,187402,886938,MODIFICATION,,
836068,11.0,12.0,CD_REF,836068,303477,MODIFICATION,,
634983,11.0,12.0,CD_REF,630985,630199,MODIFICATION,,
634983,11.0,12.0,LB_NOM,Myrcia citrifolia var. jacquiniana,Myrcia coriacea var. jacquiniana,MODIFICATION,,
714960,11.0,12.0,CD_REF,714960,899319,MODIFICATION,,
628085,11.0,12.0,CD_REF,628085,893820,MODIFICATION,,
799201,11.0,12.0,CD_REF,795465,223541,MODIFICATION,,
683974,11.0,12.0,CD_REF,606067,683974,MODIFICATION,,
120103,11.0,12.0,CD_REF,140475,151107,MODIFICATION,,
464062,11.0,12.0,LB_NOM,Trechinotus smardae,Trechinothus smardae,MODIFICATION,,
637814,11.0,12.0,CD_REF,447320,629846,MODIFICATION,,
751543,11.0,12.0,CD_REF,751543,896059,MODIFICATION,,
718650,11.0,12.0,CD_REF,718650,85378,MODIFICATION,,
521637,11.0,12.0,CD_REF,521636,110427,MODIFICATION,,
551411,11.0,12.0,CD_REF,426041,647418,MODIFICATION,,
110805,11.0,12.0,CD_REF,94289,92097,MODIFICATION,,
800998,11.0,12.0,CD_REF,250831,11383,MODIFICATION,,
821569,11.0,12.0,LB_NOM,Aricidea (Allia) belgicae,Aricidea belgicae,MODIFICATION,,
639022,11.0,12.0,CD_REF,639022,780928,MODIFICATION,,
734853,11.0,12.0,CD_REF,734853,887486,MODIFICATION,,
162352,11.0,12.0,CD_REF,162352,130663,MODIFICATION,,
1577,11.0,12.0,CD_REF,1577,1576,MODIFICATION,,
763474,11.0,12.0,CD_REF,731770,630550,MODIFICATION,,
851286,11.0,12.0,CD_REF,627901,894809,MODIFICATION,,
150492,11.0,12.0,CD_REF,117262,117231,MODIFICATION,,
646885,11.0,12.0,LB_NOM,Baritius kawaensis f. ornata,Baritius kawensis f. ornata,MODIFICATION,,
137866,11.0,12.0,CD_REF,137867,108717,MODIFICATION,,
135184,11.0,12.0,CD_REF,135184,100956,MODIFICATION,,
778045,11.0,12.0,CD_REF,778045,902326,MODIFICATION,,
631105,11.0,12.0,CD_REF,780437,892031,MODIFICATION,,
734880,11.0,12.0,CD_REF,734880,887466,MODIFICATION,,
721728,11.0,12.0,CD_REF,108732,897217,MODIFICATION,,
233925,11.0,12.0,CD_REF,233925,906433,MODIFICATION,,
801023,11.0,12.0,CD_REF,240532,240533,MODIFICATION,,
842188,11.0,12.0,LB_NOM,Syrrhopodon armatus subsp. insularum,Syrrhopodon armatus subsp. insularus,MODIFICATION,,
459599,11.0,12.0,LB_NOM,Acanthastrea hemprichi,Acanthastrea hemprichii,MODIFICATION,,
842188,11.0,12.0,CD_REF,842188,903797,MODIFICATION,,
117434,11.0,12.0,CD_REF,141029,122988,MODIFICATION,,
732131,11.0,12.0,CD_REF,732131,732132,MODIFICATION,,
148771,11.0,12.0,CD_REF,137867,108717,MODIFICATION,,
137869,11.0,12.0,CD_REF,137867,108717,MODIFICATION,,
803545,11.0,12.0,CD_REF,252914,242775,MODIFICATION,,
802627,11.0,12.0,CD_REF,252649,241481,MODIFICATION,,
87862,11.0,12.0,CD_REF,132545,87862,MODIFICATION,,
249652,11.0,12.0,CD_REF,249652,887334,MODIFICATION,,
718752,11.0,12.0,CD_REF,718752,138843,MODIFICATION,,
61278,11.0,12.0,CD_REF,61260,61281,MODIFICATION,,
97033,11.0,12.0,CD_REF,134280,97041,MODIFICATION,,
527050,11.0,12.0,CD_REF,527050,889113,MODIFICATION,,
86365,11.0,12.0,CD_REF,134280,97041,MODIFICATION,,
100434,11.0,12.0,CD_REF,100516,110064,MODIFICATION,,
733994,11.0,12.0,CD_REF,733994,907104,MODIFICATION,,
734070,11.0,12.0,CD_REF,734070,889316,MODIFICATION,,
734403,11.0,12.0,CD_REF,734403,768614,MODIFICATION,,
732133,11.0,12.0,CD_REF,732133,732130,MODIFICATION,,
769383,11.0,12.0,CD_REF,630506,887511,MODIFICATION,,
551904,11.0,12.0,CD_REF,365901,684196,MODIFICATION,,
717662,11.0,12.0,CD_REF,717662,125816,MODIFICATION,,
41430,11.0,12.0,CD_REF,41429,897147,MODIFICATION,,
841978,11.0,12.0,CD_REF,629210,889284,MODIFICATION,,
767900,11.0,12.0,CD_REF,735471,889314,MODIFICATION,,
697650,11.0,12.0,CD_REF,655991,75892,MODIFICATION,,
765727,11.0,12.0,CD_REF,733053,765727,MODIFICATION,,
98705,11.0,12.0,CD_REF,100516,110064,MODIFICATION,,
703447,11.0,12.0,CD_REF,703447,908362,MODIFICATION,,
715321,11.0,12.0,CD_REF,543055,527154,MODIFICATION,,
801050,11.0,12.0,CD_REF,240324,240325,MODIFICATION,,
199469,11.0,12.0,CD_REF,199469,891598,MODIFICATION,,
804276,11.0,12.0,CD_NOM,804276,,RETRAIT,,
780095,11.0,12.0,CD_REF,780087,902282,MODIFICATION,,
126278,11.0,12.0,CD_REF,124956,611647,MODIFICATION,,
452478,11.0,12.0,LB_NOM,Canangium,Unona sect. Canangium,MODIFICATION,,
780471,11.0,12.0,CD_REF,780471,628341,MODIFICATION,,
606066,11.0,12.0,CD_REF,606066,686888,MODIFICATION,,
105111,11.0,12.0,CD_REF,124956,611647,MODIFICATION,,
221716,11.0,12.0,CD_REF,221716,893294,MODIFICATION,,
637707,11.0,12.0,CD_REF,630254,894800,MODIFICATION,,
